,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag
151,191,12521,12522,121.36402176471904,121.95308414839374,,,107.86355855892745,4.647356722940454,0.004653196761872293,2024-01-09 17:00:00,2024-01-09 17:01:00,0 days 00:01:00,
152,214,12626,12628,108.35377881409526,106.88700999056393,,,-318.4946811161263,4.606152880419707,-0.013735496063919463,2024-01-09 18:45:00,2024-01-09 18:47:00,0 days 00:02:00,
153,223,12692,12694,103.72109008554732,102.50652331969714,,,-275.4472645635269,4.598875778936952,-0.011908759599151372,2024-01-09 19:51:00,2024-01-09 19:53:00,0 days 00:02:00,
154,214,12706,12707,107.96915214875948,108.80074441618888,,,173.3218694434017,4.638875786489895,0.00750135813474768,2024-01-09 20:05:00,2024-01-09 20:06:00,0 days 00:01:00,
155,2002,12979,12980,11.57338855837079,12.000290139109737,,,849.9375141641375,4.719450475235601,0.03668279266076627,2024-01-10 00:38:00,2024-01-10 00:39:00,0 days 00:01:00,
156,535,13060,13062,20.21666844424449,19.368193560830544,,,-456.0518527437326,2.1177901172715146,-0.0421648785488755,2024-01-10 01:59:00,2024-01-10 02:01:00,0 days 00:02:00,
157,987,13063,13064,19.212818853332784,19.671681728454324,,,449.05975753753717,3.8379002074223876,0.023680774202710933,2024-01-10 02:02:00,2024-01-10 02:03:00,0 days 00:01:00,
158,1203,13065,13066,19.4067833933465,19.35763904876972,,,-63.78400654565461,4.663360019786582,-0.0027320749526772085,2024-01-10 02:04:00,2024-01-10 02:05:00,0 days 00:01:00,
159,2972,13210,13211,7.850269947212203,8.203213384755092,,,1044.176801131205,4.77109524626068,0.044754905445571404,2024-01-10 04:29:00,2024-01-10 04:30:00,0 days 00:01:00,
160,88,13335,13338,55.67962254898805,41.69183304752821,,,-1231.782344937715,0.8568688092493432,-0.2513940649418768,2024-01-10 06:34:00,2024-01-10 06:37:00,0 days 00:03:00,
161,166,13346,13347,46.0099508122488,38.008026519437,,,-1329.7141310304648,1.3946984237059845,-0.1740998620761936,2024-01-10 06:45:00,2024-01-10 06:46:00,0 days 00:01:00,
162,26,13377,13385,128.31554571175246,159.63567374915854,,,813.5746558019597,0.7486731705983687,0.24386236867785857,2024-01-10 07:16:00,2024-01-10 07:24:00,0 days 00:08:00,
163,39,13388,13389,166.77069899962672,164.72554020658063,,,-81.0540282617015,1.2928353329042088,-0.012462071751413386,2024-01-10 07:27:00,2024-01-10 07:28:00,0 days 00:01:00,
164,487,13662,13663,47.54524841301264,47.47125772699015,,,-40.66076794196759,4.627303849018136,-0.0017560605827780574,2024-01-10 12:01:00,2024-01-10 12:02:00,0 days 00:01:00,
165,483,13664,13665,47.96144334649267,46.62135542868504,,,-651.8308134819262,4.568349180841084,-0.02813814813569073,2024-01-10 12:03:00,2024-01-10 12:04:00,0 days 00:01:00,
166,423,13690,13691,54.37551388172713,54.41897600702366,,,13.782472078137438,4.602006922294159,0.0005992159702348764,2024-01-10 12:29:00,2024-01-10 12:30:00,0 days 00:01:00,
167,625,14081,14082,36.811100677846206,36.28854622190035,,,-331.1652628973956,4.568727931234159,-0.014394147713021712,2024-01-10 19:00:00,2024-01-10 19:01:00,0 days 00:01:00,
168,537,14086,14090,37.12090821036615,36.27366593235152,,,-458.9103919253219,3.9412886314639395,-0.023021574003145157,2024-01-10 19:05:00,2024-01-10 19:09:00,0 days 00:04:00,
169,526,14123,14128,43.49586139927708,43.424234651793775,,,-42.24766622850604,4.571997052286328,-0.0018465838933758355,2024-01-10 19:42:00,2024-01-10 19:47:00,0 days 00:05:00,
170,672,14432,14443,34.00871264317613,38.14362541678395,,,2773.8127467468234,4.848637117629318,0.12137176679135624,2024-01-11 00:51:00,2024-01-11 01:02:00,0 days 00:11:00,
171,659,14465,14468,35.511151444990084,36.25348898824341,,,484.47115119939286,4.7292898045500875,0.02070225969295408,2024-01-11 01:24:00,2024-01-11 01:27:00,0 days 00:03:00,
172,650,14604,14612,36.1584741308612,36.3545577185379,,,122.74098491964173,4.713347070210942,0.00522235213267997,2024-01-11 03:43:00,2024-01-11 03:51:00,0 days 00:08:00,
173,636,14744,14758,37.0280825361432,37.36949009973012,,,212.4035248216393,4.731685619641544,0.009019311383389721,2024-01-11 06:03:00,2024-01-11 06:17:00,0 days 00:14:00,
174,624,14899,14900,37.78152545034344,37.874118561584254,,,53.0571892279252,4.720912186344288,0.002250505923890715,2024-01-11 08:38:00,2024-01-11 08:39:00,0 days 00:01:00,
175,611,14931,14932,38.59379058370728,38.59331363293642,,,-5.007548988632504,4.716132067636931,-0.00021235698977918943,2024-01-11 09:10:00,2024-01-11 09:11:00,0 days 00:01:00,
176,588,15174,15175,40.13638727670601,40.21621964334717,,,42.216698298104916,4.724733286899127,0.0017888283131757424,2024-01-11 13:13:00,2024-01-11 13:14:00,0 days 00:01:00,
177,614,15270,15271,38.43494672974417,38.463850610452496,,,13.025396598224873,4.721586156688076,0.000551945632277775,2024-01-11 14:49:00,2024-01-11 14:50:00,0 days 00:01:00,
178,616,15353,15360,38.29185657167227,38.35963504317421,,,37.02980656171957,4.721731883474543,0.001569872231917858,2024-01-11 16:12:00,2024-01-11 16:19:00,0 days 00:07:00,
179,637,15466,15467,37.07637757462466,36.980679979930535,,,-65.67680238638137,4.717434566225166,-0.0027808353241105727,2024-01-11 18:05:00,2024-01-11 18:06:00,0 days 00:01:00,
180,665,15576,15577,35.50036598782087,35.29202729749668,,,-143.25292321906008,4.707694153473618,-0.006068048135803083,2024-01-11 19:55:00,2024-01-11 19:56:00,0 days 00:01:00,
181,668,15645,15646,35.2779088217923,35.16410355448737,,,-80.72744498643073,4.7055264267354815,-0.0034256415014007266,2024-01-11 21:04:00,2024-01-11 21:05:00,0 days 00:01:00,
182,678,15818,15821,34.74939246518396,34.86354721140473,,,72.67716062760915,4.719757310072714,0.003084757592827374,2024-01-11 23:57:00,2024-01-12 00:00:00,0 days 00:03:00,
183,678,15823,15824,34.74333649907533,34.864195652393164,,,77.22311526961965,4.719390679869565,0.003278280429564298,2024-01-12 00:02:00,2024-01-12 00:03:00,0 days 00:01:00,
184,702,15971,15973,33.565286231921874,33.60196126130274,,,21.030729851343857,4.715140774024368,0.0008925383333407611,2024-01-12 02:30:00,2024-01-12 02:32:00,0 days 00:02:00,
185,698,16005,16006,33.77118863023226,33.77841479865403,,,0.32890323906170416,4.714962319336264,1.3952961029638591e-05,2024-01-12 03:04:00,2024-01-12 03:05:00,0 days 00:01:00,
186,697,16029,16030,33.8438532314675,33.84920550566377,,,-0.9876710791782148,4.71820619397805,-4.186969101170471e-05,2024-01-12 03:28:00,2024-01-12 03:29:00,0 days 00:01:00,
187,685,16078,16079,34.43402012722891,34.439760964824195,,,-0.7853802520366386,4.717854004805638,-3.329673705505199e-05,2024-01-12 04:17:00,2024-01-12 04:18:00,0 days 00:01:00,
188,684,16080,16081,34.45216575143124,34.47009315746287,,,7.5480632162677095,4.714282509368357,0.00032030439596625353,2024-01-12 04:19:00,2024-01-12 04:20:00,0 days 00:01:00,
189,989,17149,17150,23.853522283797613,23.941446639097556,,,82.23026496516965,4.726922426474332,0.003485642808572947,2024-01-12 22:08:00,2024-01-12 22:09:00,0 days 00:01:00,
190,1125,17285,17287,20.975003633446367,20.871562041006964,,,-121.07953013270385,4.707738638376,-0.005131167121002478,2024-01-13 00:24:00,2024-01-13 00:26:00,0 days 00:02:00,
191,1130,17405,17406,20.867095053124466,20.82273177871716,,,-54.8414505122543,4.7109504319981035,-0.002325779269559749,2024-01-13 02:24:00,2024-01-13 02:25:00,0 days 00:01:00,
192,1114,17464,17465,21.162242906887837,21.17656600831457,,,11.239391676226877,4.716543313153548,0.00047675572856826424,2024-01-13 03:23:00,2024-01-13 03:24:00,0 days 00:01:00,
193,1108,17475,17477,21.272196572021038,21.30534383688136,,,32.00957798793007,4.717591477306386,0.0013580878082627592,2024-01-13 03:34:00,2024-01-13 03:36:00,0 days 00:02:00,
194,1137,17664,17667,20.73568794268587,20.75603158689075,,,18.4131149504338,4.7176085105128625,0.0007809951758862632,2024-01-13 06:43:00,2024-01-13 06:46:00,0 days 00:03:00,
195,1137,17669,17670,20.74499961268251,20.76587678228617,,,19.017555193255042,4.71978664610794,0.0008062705363435721,2024-01-13 06:48:00,2024-01-13 06:49:00,0 days 00:01:00,
196,1143,17820,17824,20.634471567907088,20.708968887218287,,,80.42488072867945,4.725555244020831,0.003409972241553429,2024-01-13 09:19:00,2024-01-13 09:23:00,0 days 00:04:00,
197,1142,17851,17852,20.6722236341524,20.686211722242213,,,11.251263280867322,4.723133317700265,0.0004765933616303431,2024-01-13 09:50:00,2024-01-13 09:51:00,0 days 00:01:00,
198,1165,17941,17942,20.26515906908583,20.29719781950379,,,32.59962965940349,4.725514577520691,0.0013808189037011114,2024-01-13 11:20:00,2024-01-13 11:21:00,0 days 00:01:00,
199,1155,17949,17953,20.448148496177875,20.61777254233436,,,191.1726594307926,4.743113879948163,0.008094495894509652,2024-01-13 11:28:00,2024-01-13 11:32:00,0 days 00:04:00,
200,1115,17985,17986,21.200772341090268,21.38403022881849,,,199.5843393304215,4.748205486544826,0.008443060686251676,2024-01-13 12:04:00,2024-01-13 12:05:00,0 days 00:01:00,
201,1108,18043,18044,21.37588583716675,21.45878824126242,,,87.10978185011199,4.746081887889952,0.003677926486261929,2024-01-13 13:02:00,2024-01-13 13:03:00,0 days 00:01:00,
202,1074,18113,18114,22.07478544359492,21.944713030470155,,,-144.425465832112,4.727694136114589,-0.006091763080360483,2024-01-13 14:12:00,2024-01-13 14:13:00,0 days 00:01:00,
203,1361,18242,18243,17.401988741718768,17.373852257540015,,,-43.02674692728078,4.73299195999912,-0.0018166928359680992,2024-01-13 16:21:00,2024-01-13 16:22:00,0 days 00:01:00,
204,1434,18323,18325,16.506445491886076,16.574854058567993,,,93.35402626633415,4.743858355535114,0.003943940369165125,2024-01-13 17:42:00,2024-01-13 17:44:00,0 days 00:02:00,
205,1490,18384,18385,15.900761388524472,15.927412934563456,,,34.96840562394607,4.742397974140102,0.0014759499896409324,2024-01-13 18:43:00,2024-01-13 18:44:00,0 days 00:01:00,
206,1480,18408,18409,16.01278068857762,16.057207527705227,,,61.00536365284723,4.746358256009861,0.0025741837790473716,2024-01-13 19:07:00,2024-01-13 19:08:00,0 days 00:01:00,
207,1425,18437,18438,16.634161631359063,16.6723096989065,,,49.614824090533055,4.746172164562843,0.00209312745577578,2024-01-13 19:36:00,2024-01-13 19:37:00,0 days 00:01:00,
208,1421,18439,18448,16.693004329139477,16.66805273929915,,,-40.19681537253039,4.740606209425129,-0.0016945838501815568,2024-01-13 19:38:00,2024-01-13 19:47:00,0 days 00:09:00,
209,1409,18501,18507,16.830296352199607,16.933274301917468,,,140.3386440473009,4.757287105165096,0.005917993989418566,2024-01-13 20:40:00,2024-01-13 20:46:00,0 days 00:06:00,
210,1401,18516,18517,16.9452922829667,16.96757979351828,,,26.473608904845644,4.751193377915546,0.0011151311543280591,2024-01-13 20:55:00,2024-01-13 20:56:00,0 days 00:01:00,
211,1470,18621,18622,16.15686709614204,16.177895458222576,,,26.158482162895734,4.753210095491599,0.001101382199853998,2024-01-13 22:40:00,2024-01-13 22:41:00,0 days 00:01:00,
212,1505,18779,18789,15.784195230755552,16.241101281768753,,,682.8237996497322,4.819807125134908,0.028744165586466246,2024-01-14 01:18:00,2024-01-14 01:28:00,0 days 00:10:00,
213,1474,18799,18800,16.206454659932835,16.211563503252897,,,2.7520191765186386,4.778415877253577,0.00011520357431171578,2024-01-14 01:38:00,2024-01-14 01:39:00,0 days 00:01:00,
214,1472,18801,18802,16.22492381027449,16.181881980077268,,,-68.12785586265018,4.770281812339778,-0.002852556432157024,2024-01-14 01:40:00,2024-01-14 01:41:00,0 days 00:01:00,
215,1427,18856,18857,16.72775009065452,16.729976759360994,,,-1.5969613773594027,4.774417621497214,-6.690104601412287e-05,2024-01-14 02:35:00,2024-01-14 02:36:00,0 days 00:01:00,
216,1389,18926,18936,17.191417834661348,17.20512983077722,,,14.268282134218385,4.777680470729417,0.0005975272922876221,2024-01-14 03:45:00,2024-01-14 03:55:00,0 days 00:10:00,
217,1386,18938,18939,17.221206976372518,17.19469844211246,,,-41.51087297544018,4.770044491002018,-0.0017391420266300833,2024-01-14 03:57:00,2024-01-14 03:58:00,0 days 00:01:00,
218,1355,19063,19066,17.61982529789844,17.606605552225695,,,-22.685936766762765,4.77318138019182,-0.000950201745743535,2024-01-14 06:02:00,2024-01-14 06:05:00,0 days 00:03:00,
219,1387,19224,19225,17.203372077046684,17.282748879193296,,,105.31239960072054,4.7832249766304855,0.004413564370458076,2024-01-14 08:43:00,2024-01-14 08:44:00,0 days 00:01:00,
220,1371,19243,19246,17.414311564462043,17.40795820281025,,,-13.484592009702162,4.7741331850930315,-0.0005647991648772969,2024-01-14 09:02:00,2024-01-14 09:05:00,0 days 00:03:00,
221,525,19462,19463,25.7479137569213,24.66927261957995,,,-568.9334993889751,2.6469022847663157,-0.042088181054579475,2024-01-14 12:41:00,2024-01-14 12:42:00,0 days 00:01:00,
222,1028,19516,19517,23.126054658998843,24.1017547980476,,,998.1647241299389,4.855018812184374,0.04198629521638817,2024-01-14 13:35:00,2024-01-14 13:36:00,0 days 00:01:00,
223,612,19529,19530,23.7380567485555,23.08707917712088,,,-401.2639720366387,2.8656983186513947,-0.02762063011190192,2024-01-14 13:48:00,2024-01-14 13:49:00,0 days 00:01:00,
224,1380,19571,19572,16.689574089385772,16.693782402447432,,,1.2005688292183176,4.606903195872983,5.212699903657991e-05,2024-01-14 14:30:00,2024-01-14 14:31:00,0 days 00:01:00,
225,387,19608,19610,28.97304366394274,24.229622104614464,,,-1837.763086625286,2.0589431652431642,-0.16390206983379488,2024-01-14 15:07:00,2024-01-14 15:09:00,0 days 00:02:00,
226,945,19611,19614,24.89479408200864,27.776337255231397,,,2718.080876784135,4.977421911369184,0.11553725050361854,2024-01-14 15:10:00,2024-01-14 15:13:00,0 days 00:03:00,
227,251,19626,19627,35.475430058305136,35.237602131125456,,,-61.46970683005437,1.774897107954708,-0.0069033477535331775,2024-01-14 15:25:00,2024-01-14 15:26:00,0 days 00:01:00,
228,405,19629,19630,33.62396460600597,34.38258596276723,,,304.4873841902751,2.754265298035315,0.022359668483891232,2024-01-14 15:28:00,2024-01-14 15:29:00,0 days 00:01:00,
229,516,19694,19702,42.4728429051523,48.772449323686814,,,3245.8886548848022,4.7082570790080975,0.14810597687937074,2024-01-14 16:33:00,2024-01-14 16:41:00,0 days 00:08:00,
230,509,19704,19711,48.59627046642081,50.59551262352621,,,1012.56539620737,5.048861759278303,0.040935712961162156,2024-01-14 16:43:00,2024-01-14 16:50:00,0 days 00:07:00,
231,581,19813,19821,42.962441830134736,49.11095718914862,,,3566.937959104047,5.3494644830203635,0.1428994199953905,2024-01-14 18:32:00,2024-01-14 18:40:00,0 days 00:08:00,
232,438,19858,19862,58.62240628499298,58.69759883576019,,,27.795721011750153,5.138616224288989,0.0010825306273957206,2024-01-14 19:17:00,2024-01-14 19:21:00,0 days 00:04:00,
